input_file	tool	model	split	prob	n_seqs	n_pos_seqs	n_neg_seqs	FN_seq	TN_seq	TP_start_seq	FP_start_seq	Prec_start_seq	Rec_start_seq	F1-s_start_seq	Spec_start_seq	Acc_start_seq	TP_full_seq	FP_full_seq	Prec_full_seq	Rec_full_seq	F1-s_full_seq	Spec_full_seq	Acc_full_seq	n_real_cdss	n_pred_cdss	TP_start_cds	FP_start_cds	FN_start_cds	Prec_start_cds	Rec_start_cds	F1-s_start_cds	TP_full_cds	FP_full_cds	FN_full_cds	Prec_full_cds	Rec_full_cds	F1-s_full_cds	pred_secs
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.64	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.65	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.66	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.67	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.68	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.69	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.7	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.71	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.72	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.73	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.74	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.75	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.76	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.77	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.78	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.79	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.8	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.81	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.82	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.83	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.84	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.85	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.86	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.87	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.88	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.89	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.9	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.91	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.92	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.93	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.94	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.95	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.96	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.97	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.98	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	2	0.99	3139	3139	0	581	0	2486	72	97.19	81.06	88.39	0.0	0.0	2486	72	97.19	81.06	88.39	0.0	0.0	4382	2558	2486	72	1896	97.19	56.73	71.64	2486	72	1896	97.19	56.73	71.64	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.01	3139	3139	0	953	0	1981	205	90.62	67.52	77.38	0.0	0.0	1981	205	90.62	67.52	77.38	0.0	0.0	4423	2186	1981	205	2442	90.62	44.79	59.95	1981	205	2442	90.62	44.79	59.95	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.02	3139	3139	0	835	0	2123	181	92.14	71.77	80.69	0.0	0.0	2123	181	92.14	71.77	80.69	0.0	0.0	4423	2304	2123	181	2300	92.14	48.0	63.12	2123	181	2300	92.14	48.0	63.12	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.03	3139	3139	0	765	0	2207	167	92.97	74.26	82.57	0.0	0.0	2207	167	92.97	74.26	82.57	0.0	0.0	4423	2374	2207	167	2216	92.97	49.9	64.94	2207	167	2216	92.97	49.9	64.94	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.04	3139	3139	0	713	0	2266	160	93.4	76.07	83.85	0.0	0.0	2266	160	93.4	76.07	83.85	0.0	0.0	4423	2426	2266	160	2157	93.4	51.23	66.17	2266	160	2157	93.4	51.23	66.17	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.05	3139	3139	0	689	0	2304	146	94.04	76.98	84.66	0.0	0.0	2304	146	94.04	76.98	84.66	0.0	0.0	4423	2450	2304	146	2119	94.04	52.09	67.04	2304	146	2119	94.04	52.09	67.04	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.06	3139	3139	0	668	0	2334	137	94.46	77.75	85.29	0.0	0.0	2334	137	94.46	77.75	85.29	0.0	0.0	4423	2471	2334	137	2089	94.46	52.77	67.71	2334	137	2089	94.46	52.77	67.71	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.07	3139	3139	0	656	0	2357	126	94.93	78.23	85.77	0.0	0.0	2357	126	94.93	78.23	85.77	0.0	0.0	4423	2483	2357	126	2066	94.93	53.29	68.26	2357	126	2066	94.93	53.29	68.26	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.08	3139	3139	0	649	0	2372	118	95.26	78.52	86.08	0.0	0.0	2372	118	95.26	78.52	86.08	0.0	0.0	4423	2490	2372	118	2051	95.26	53.63	68.62	2372	118	2051	95.26	53.63	68.62	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.09	3139	3139	0	637	0	2389	113	95.48	78.95	86.43	0.0	0.0	2389	113	95.48	78.95	86.43	0.0	0.0	4423	2502	2389	113	2034	95.48	54.01	69.0	2389	113	2034	95.48	54.01	69.0	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.1	3139	3139	0	633	0	2400	106	95.77	79.13	86.66	0.0	0.0	2400	106	95.77	79.13	86.66	0.0	0.0	4423	2506	2400	106	2023	95.77	54.26	69.27	2400	106	2023	95.77	54.26	69.27	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.11	3139	3139	0	629	0	2410	100	96.02	79.3	86.86	0.0	0.0	2410	100	96.02	79.3	86.86	0.0	0.0	4423	2510	2410	100	2013	96.02	54.49	69.52	2410	100	2013	96.02	54.49	69.52	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.12	3139	3139	0	628	0	2419	92	96.34	79.39	87.05	0.0	0.0	2419	92	96.34	79.39	87.05	0.0	0.0	4423	2511	2419	92	2004	96.34	54.69	69.77	2419	92	2004	96.34	54.69	69.77	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.13	3139	3139	0	626	0	2421	92	96.34	79.46	87.09	0.0	0.0	2421	92	96.34	79.46	87.09	0.0	0.0	4423	2513	2421	92	2002	96.34	54.74	69.81	2421	92	2002	96.34	54.74	69.81	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.14	3139	3139	0	624	0	2425	90	96.42	79.53	87.17	0.0	0.0	2425	90	96.42	79.53	87.17	0.0	0.0	4423	2515	2425	90	1998	96.42	54.83	69.9	2425	90	1998	96.42	54.83	69.9	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.15	3139	3139	0	621	0	2429	89	96.47	79.64	87.25	0.0	0.0	2429	89	96.47	79.64	87.25	0.0	0.0	4423	2518	2429	89	1994	96.47	54.92	69.99	2429	89	1994	96.47	54.92	69.99	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.16	3139	3139	0	617	0	2437	85	96.63	79.8	87.41	0.0	0.0	2437	85	96.63	79.8	87.41	0.0	0.0	4423	2522	2437	85	1986	96.63	55.1	70.18	2437	85	1986	96.63	55.1	70.18	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.17	3139	3139	0	616	0	2440	83	96.71	79.84	87.47	0.0	0.0	2440	83	96.71	79.84	87.47	0.0	0.0	4423	2523	2440	83	1983	96.71	55.17	70.26	2440	83	1983	96.71	55.17	70.26	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.18	3139	3139	0	614	0	2444	81	96.79	79.92	87.55	0.0	0.0	2444	81	96.79	79.92	87.55	0.0	0.0	4423	2525	2444	81	1979	96.79	55.26	70.35	2444	81	1979	96.79	55.26	70.35	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.19	3139	3139	0	611	0	2451	77	96.95	80.05	87.69	0.0	0.0	2451	77	96.95	80.05	87.69	0.0	0.0	4423	2528	2451	77	1972	96.95	55.41	70.52	2451	77	1972	96.95	55.41	70.52	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.2	3139	3139	0	611	0	2454	74	97.07	80.07	87.75	0.0	0.0	2454	74	97.07	80.07	87.75	0.0	0.0	4423	2528	2454	74	1969	97.07	55.48	70.61	2454	74	1969	97.07	55.48	70.61	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.21	3139	3139	0	610	0	2456	73	97.11	80.1	87.79	0.0	0.0	2456	73	97.11	80.1	87.79	0.0	0.0	4423	2529	2456	73	1967	97.11	55.53	70.66	2456	73	1967	97.11	55.53	70.66	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.22	3139	3139	0	607	0	2459	73	97.12	80.2	87.85	0.0	0.0	2459	73	97.12	80.2	87.85	0.0	0.0	4423	2532	2459	73	1964	97.12	55.6	70.71	2459	73	1964	97.12	55.6	70.71	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.23	3139	3139	0	606	0	2459	74	97.08	80.23	87.85	0.0	0.0	2459	74	97.08	80.23	87.85	0.0	0.0	4423	2533	2459	74	1964	97.08	55.6	70.7	2459	74	1964	97.08	55.6	70.7	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.24	3139	3139	0	606	0	2462	71	97.2	80.25	87.91	0.0	0.0	2462	71	97.2	80.25	87.91	0.0	0.0	4423	2533	2462	71	1961	97.2	55.66	70.79	2462	71	1961	97.2	55.66	70.79	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.25	3139	3139	0	605	0	2464	70	97.24	80.29	87.95	0.0	0.0	2464	70	97.24	80.29	87.95	0.0	0.0	4423	2534	2464	70	1959	97.24	55.71	70.84	2464	70	1959	97.24	55.71	70.84	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.26	3139	3139	0	605	0	2465	69	97.28	80.29	87.97	0.0	0.0	2465	69	97.28	80.29	87.97	0.0	0.0	4423	2534	2465	69	1958	97.28	55.73	70.86	2465	69	1958	97.28	55.73	70.86	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.27	3139	3139	0	604	0	2466	69	97.28	80.33	87.99	0.0	0.0	2466	69	97.28	80.33	87.99	0.0	0.0	4423	2535	2466	69	1957	97.28	55.75	70.88	2466	69	1957	97.28	55.75	70.88	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.28	3139	3139	0	603	0	2468	68	97.32	80.36	88.03	0.0	0.0	2468	68	97.32	80.36	88.03	0.0	0.0	4423	2536	2468	68	1955	97.32	55.8	70.93	2468	68	1955	97.32	55.8	70.93	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.29	3139	3139	0	602	0	2470	67	97.36	80.4	88.07	0.0	0.0	2470	67	97.36	80.4	88.07	0.0	0.0	4423	2537	2470	67	1953	97.36	55.84	70.98	2470	67	1953	97.36	55.84	70.98	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.3	3139	3139	0	597	0	2475	67	97.36	80.57	88.17	0.0	0.0	2475	67	97.36	80.57	88.17	0.0	0.0	4423	2542	2475	67	1948	97.36	55.96	71.07	2475	67	1948	97.36	55.96	71.07	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.31	3139	3139	0	595	0	2477	67	97.37	80.63	88.21	0.0	0.0	2477	67	97.37	80.63	88.21	0.0	0.0	4423	2544	2477	67	1946	97.37	56.0	71.11	2477	67	1946	97.37	56.0	71.11	5.1
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.32	3139	3139	0	592	0	2480	67	97.37	80.73	88.27	0.0	0.0	2480	67	97.37	80.73	88.27	0.0	0.0	4423	2547	2480	67	1943	97.37	56.07	71.16	2480	67	1943	97.37	56.07	71.16	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.33	3139	3139	0	592	0	2480	67	97.37	80.73	88.27	0.0	0.0	2480	67	97.37	80.73	88.27	0.0	0.0	4423	2547	2480	67	1943	97.37	56.07	71.16	2480	67	1943	97.37	56.07	71.16	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.34	3139	3139	0	592	0	2480	67	97.37	80.73	88.27	0.0	0.0	2480	67	97.37	80.73	88.27	0.0	0.0	4423	2547	2480	67	1943	97.37	56.07	71.16	2480	67	1943	97.37	56.07	71.16	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.35	3139	3139	0	592	0	2480	67	97.37	80.73	88.27	0.0	0.0	2480	67	97.37	80.73	88.27	0.0	0.0	4423	2547	2480	67	1943	97.37	56.07	71.16	2480	67	1943	97.37	56.07	71.16	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.36	3139	3139	0	587	0	2485	67	97.37	80.89	88.37	0.0	0.0	2485	67	97.37	80.89	88.37	0.0	0.0	4423	2552	2485	67	1938	97.37	56.18	71.25	2485	67	1938	97.37	56.18	71.25	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.37	3139	3139	0	586	0	2486	67	97.38	80.92	88.39	0.0	0.0	2486	67	97.38	80.92	88.39	0.0	0.0	4423	2553	2486	67	1937	97.38	56.21	71.27	2486	67	1937	97.38	56.21	71.27	5.1
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.38	3139	3139	0	584	0	2488	67	97.38	80.99	88.43	0.0	0.0	2488	67	97.38	80.99	88.43	0.0	0.0	4423	2555	2488	67	1935	97.38	56.25	71.31	2488	67	1935	97.38	56.25	71.31	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.39	3139	3139	0	583	0	2489	67	97.38	81.02	88.45	0.0	0.0	2489	67	97.38	81.02	88.45	0.0	0.0	4423	2556	2489	67	1934	97.38	56.27	71.33	2489	67	1934	97.38	56.27	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.4	3139	3139	0	582	0	2490	67	97.38	81.05	88.47	0.0	0.0	2490	67	97.38	81.05	88.47	0.0	0.0	4423	2557	2490	67	1933	97.38	56.3	71.35	2490	67	1933	97.38	56.3	71.35	5.1
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.41	3139	3139	0	581	0	2490	68	97.34	81.08	88.47	0.0	0.0	2490	68	97.34	81.08	88.47	0.0	0.0	4423	2558	2490	68	1933	97.34	56.3	71.34	2490	68	1933	97.34	56.3	71.34	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.42	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.1
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.43	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.1
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.44	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.45	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.46	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.47	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.48	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.49	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.5	3139	3139	0	580	0	2490	69	97.3	81.11	88.47	0.0	0.0	2490	69	97.3	81.11	88.47	0.0	0.0	4423	2559	2490	69	1933	97.3	56.3	71.33	2490	69	1933	97.3	56.3	71.33	6.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	3	0.51	3139	3139	0	580	0	2489	70	97.26	81.1	88.45	0.0	0.0	2489	70	97.26	81.1	88.45	0.0	0.0	4423	2559	2489	70	1934	97.26	56.27	71.3	2489	70	1934	97.26	56.27	71.3	6.0
